year,country,ccode,obsid,leader,tstart,tstop,event,event2,sanction,sanction_fin,sanction_trade,polity2,demobin,anocracy,autocracy,regime3,gwf_personal,gwf_military,gwf_party,Llog_gdppc,Llog_pop,Llog_imports_gdp_pc,Llog_oil_gas,cold_war,relfrac,gmlmidongoing
1977,India,750,IND-1977,Desai,0,282,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.2996785674991176,0
1978,India,750,IND-1977,Desai,283,647,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.309212365692763,20.2675595124015,0.5327349175666459,1.8322413399767774,1,0.30068218723864615,0
1979,India,750,IND-1977,Desai,648,813,0,1,1,1,1,8,1,0,0,Democracy,0,0,0,7.3395376954076745,20.289401254316548,0.5786241796482995,1.8301442669154355,1,0.30169123043328516,1
1979,India,750,IND-1979,Charan Singh,0,156,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.30169123043328516,0
1980,India,750,IND-1979,Charan Singh,157,170,0,1,1,1,1,8,1,0,0,Democracy,0,0,0,7.2633296174768365,20.313792707440708,0.7152368843362207,2.4995952870581535,1,0.302705177076237,0
1980,India,750,IND-1980,"Gandhi, I.",0,352,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.302705177076237,1
1981,India,750,IND-1980,"Gandhi, I.",353,717,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.3098814858247865,20.33613168552297,0.9002289044528669,2.234493681045325,1,0.3037248354536365,1
1982,India,750,IND-1980,"Gandhi, I.",718,1082,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.350516171833998,20.355096513581945,0.8545853773313339,2.544242687304804,1,0.3047496905313799,1
1983,India,750,IND-1980,"Gandhi, I.",1083,1447,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.358830898342354,20.377954651657994,0.8782010983753061,2.665642306282979,1,0.30577988100641285,1
1984,India,750,IND-1980,"Gandhi, I.",1448,1752,1,1,1,1,1,8,1,0,0,Democracy,0,0,0,7.416378479192928,20.398919780123038,0.7680069187416202,2.7394725232512585,1,0.3068155491957578,1
1984,India,750,IND-1984,"Gandhi, R.",0,61,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.3068155491957578,1
1985,India,750,IND-1984,"Gandhi, R.",62,426,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.432483807917119,20.420808478912477,0.7931171474468992,2.764465453600978,1,0.30785700548222605,1
1986,India,750,IND-1984,"Gandhi, R.",427,791,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.450079569807499,20.4422283072133,0.8142274246373322,2.743511586940026,1,0.30890406046860996,1
1987,India,750,IND-1984,"Gandhi, R.",792,1156,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.470224135899966,20.463198931527604,0.7478072445657756,2.2572992611095426,1,0.3099568563241857,1
1988,India,750,IND-1984,"Gandhi, R.",1157,1522,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.491645473605133,20.485008647822152,0.7847001277086898,2.292394451823466,1,0.311015367586031,1
1989,India,750,IND-1984,"Gandhi, R.",1523,1858,0,1,1,1,1,8,1,0,0,Democracy,0,0,0,7.569411792450712,20.506352835382838,0.7975538960848526,2.1229640246725983,1,0.3120797336055374,0
1989,India,750,IND-1989,Pratap Singh,0,29,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.3120797336055374,0
1990,India,750,IND-1989,Pratap Singh,30,343,0,1,1,1,1,8,1,0,0,Democracy,0,0,0,7.6128310304073565,20.527250953020452,0.7700594440117239,2.2927168043265254,1,0.313150427257587,1
1990,India,750,IND-1990,Shekhar,0,51,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.313150427257587,1
1991,India,750,IND-1990,Shekhar,52,223,0,1,1,1,1,8,1,0,0,Democracy,0,0,0,7.643482907077201,20.54772126443148,0.8629578836218134,2.4808259646645063,1,0.3142267600345796,1
1991,India,750,IND-1991,Rao,0,193,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.3142267600345796,1
1992,India,750,IND-1991,Rao,194,559,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.6315820867723705,20.569567106641248,0.7434440581190643,2.315324458939772,0,0.3153093707677307,0
1993,India,750,IND-1991,Rao,560,924,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.656931806478791,20.590199684652248,0.8121337791247014,2.1443020076516692,0,0.3163983894528656,1
1994,India,750,IND-1991,Rao,925,1289,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.685440167094149,20.610510703926845,0.7390163034245057,1.9953501649233425,0,0.3174936336955756,1
1995,India,750,IND-1991,Rao,1290,1654,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,7.720860397951223,20.630449490951992,0.8065505752143531,2.0271606990243414,0,0.31859523261529876,1
1996,India,750,IND-1991,Rao,1655,1791,0,1,1,1,1,8,1,0,0,Democracy,0,0,0,7.764704930876006,20.650005788280865,0.9458732935615072,2.125838046115944,0,0.31970316500664364,1
1996,India,750,IND-1996-1,Vajpayee,0,16,0,1,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.31970316500664364,1
1996,India,750,IND-1996-2,Gowda,0,213,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.31970316500664364,1
1997,India,750,IND-1996-2,Gowda,214,324,0,1,1,1,1,8,1,0,0,Democracy,0,0,0,7.814225167441681,20.669178843814006,0.9311267175261418,2.2763655550863233,0,0.32081805095530236,1
1997,India,750,IND-1997,Gujral,0,254,0,0,1,1,1,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.32081805095530236,1
1998,India,750,IND-1997,Gujral,255,332,0,1,1,1,1,9,1,0,0,Democracy,0,0,0,7.829639025030188,20.687957561816322,0.9877538549071594,2.142730969169179,0,0.32193953875223014,1
1998,India,750,IND-1998,Vajpayee,0,287,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.32193953875223014,1
1999,India,750,IND-1998,Vajpayee,288,652,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,7.867787788761708,20.706303496414193,0.9715056578617385,1.8351341023045906,0,0.323067765368213,1
2000,India,750,IND-1998,Vajpayee,653,1018,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,7.903869851728661,20.724230111883863,1.0178778913678022,2.010114197745354,0,0.3242030236211024,1
2001,India,750,IND-1998,Vajpayee,1019,1383,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,7.9204775642530105,20.74176114929435,1.0277777100249295,2.4600702708212387,0,0.32534511826080403,1
2002,India,750,IND-1998,Vajpayee,1384,1748,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,7.950803951262173,20.758880305408802,0.9951478618021253,2.2847757061438103,0,0.3264945150114644,1
2003,India,750,IND-1998,Vajpayee,1749,2113,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,7.962389080438035,20.775538084003397,1.0809668530763958,2.3024417342486716,0,0.3276511736562201,1
2004,India,750,IND-1998,Vajpayee,2114,2256,0,1,1,1,1,9,1,0,0,Democracy,0,0,0,8.018270616458636,20.79174827685199,1.187323933036039,2.5955345701571786,0,0.3288152318763682,1
2004,India,750,IND-2004,Manmohan Singh,0,223,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.3288152318763682,1
2005,India,750,IND-2004,Manmohan Singh,224,588,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,8.07480816379187,20.807552903035386,1.34976005081408,2.742300199620572,0,0.32998697279263833,1
2006,India,750,IND-2004,Manmohan Singh,589,953,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,8.130544548712933,20.822932902633436,1.5526882379796916,3.07215489558801,0,0.33116604865841826,1
2007,India,750,IND-2004,Manmohan Singh,954,1318,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,8.196825676051109,20.83780300602837,1.6750860451443665,2.9830710315372877,0,0.3323532300481228,1
2008,India,750,IND-2004,Manmohan Singh,1319,1684,0,0,1,1,1,9,1,0,0,Democracy,0,0,0,8.26119037583951,20.852165730719182,1.8464652746777817,3.0218643482653804,0,0.33354800247055816,1
2009,India,750,IND-2004,Manmohan Singh,1685,2049,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.301684018451382,20.866107180919958,1.9535395040834966,3.243496981196366,0,0.33475096578265706,1
2010,India,750,IND-2004,Manmohan Singh,2050,2414,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.35953485216492,20.879619049416863,1.8180586283266136,2.710305920453284,0,0.33596209345639694,1
2011,India,750,IND-2004,Manmohan Singh,2415,2779,0,0,0,0,0,9,1,0,0,Democracy,NA,NA,NA,8.417537588820696,20.89270327378344,2.02059100508464,3.02342702752198,0,0.3371815057368064,NA
2012,India,750,IND-2004,Manmohan Singh,2780,3145,0,0,0,0,0,9,1,0,0,Democracy,NA,NA,NA,8.469682208745185,20.90542882283533,2.211534428598247,3.21152967223346,0,0.3384096529787859,NA
2013,India,750,IND-2004,Manmohan Singh,3146,3510,0,0,0,0,0,9,1,0,0,Democracy,NA,NA,NA,8.513603390769795,20.91787716418735,2.208576888557888,3.119318596446587,0,0.33964632356741553,NA
2014,India,750,IND-2004,Manmohan Singh,3511,3656,0,1,0,0,0,9,1,0,0,Democracy,NA,NA,NA,8.56104637476244,20.93008906127262,2.1143099051629912,3.08381697434674,0,NA,NA
2014,India,750,IND-2014,Narendra Modi,0,216,0,0,0,0,0,9,1,0,0,Democracy,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1960,Indonesia,850,INS-1949-2,Sukarno,3657,4022,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,NA,NA,NA,NA,1,0.23808299668899702,1
1961,Indonesia,850,INS-1949-2,Sukarno,4023,4387,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,7.385851078125209,18.379449175910228,0.33594677619125696,3.085107602482867,1,0.23737907980776696,1
1962,Indonesia,850,INS-1949-2,Sukarno,4388,4752,0,0,0,0,0,-5,0,1,0,Anocracy,1,0,0,7.432483807917119,18.396494049863644,0.38166036817651855,3.0377100547018827,1,0.23669171771308184,1
1963,Indonesia,850,INS-1949-2,Sukarno,4753,5117,0,0,1,1,1,-5,0,1,0,Anocracy,1,0,0,7.410347097821024,18.41687852048864,0.3250028172776034,3.0897218717332007,1,0.23602062083666164,1
1964,Indonesia,850,INS-1949-2,Sukarno,5118,5483,0,0,1,1,1,-5,0,1,0,Anocracy,1,0,0,7.350516171833998,18.437284741951064,0.27553261057313977,2.9024634582197075,1,0.2353656749190497,1
1965,Indonesia,850,INS-1949-2,Sukarno,5484,5848,0,0,1,1,1,-5,0,1,0,Anocracy,1,0,0,7.367077059881012,18.457702591379064,0.33491367042434306,2.898904877901071,1,0.23472640495671848,1
1966,Indonesia,850,INS-1949-2,Sukarno,5849,5919,1,1,1,1,1,-6,0,0,1,Autocracy,1,0,0,7.356918242356021,18.47813218915885,0.33437620253924366,2.9056571131330426,1,0.234102865233061,1
1966,Indonesia,850,INS-1966,Suharto,0,294,0,0,1,1,1,-6,0,0,1,Autocracy,1,0,0,NA,NA,NA,NA,1,0.234102865233061,1
1967,Indonesia,850,INS-1966,Suharto,295,659,0,0,1,0,1,-7,0,0,1,Autocracy,0,0,1,7.336285660021297,18.49859215520395,0.26555181413515866,2.8085245193667587,1,0.233494759103693,0
1968,Indonesia,850,INS-1966,Suharto,660,1025,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.293017679772782,18.51907241921984,0.33148525307187754,2.8570629472734117,1,0.23290195207833397,0
1969,Indonesia,850,INS-1966,Suharto,1026,1390,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.365180126021013,18.539554809431838,0.33487489572907847,2.946793914759278,1,0.232323971267414,0
1970,Indonesia,850,INS-1966,Suharto,1391,1755,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.461065514354283,18.560057411124195,0.32636965778158994,3.07952287009421,1,0.23176050589331876,0
1971,Indonesia,850,INS-1966,Suharto,1756,2120,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.540090320145325,18.580571305898605,0.36870579978880214,3.210291344660538,1,0.23121159953484482,0
1972,Indonesia,850,INS-1966,Suharto,2121,2486,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.57353126274595,18.6010548891039,0.385522516722407,3.385198464818893,1,0.2306772927402494,0
1973,Indonesia,850,INS-1966,Suharto,2487,2851,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.6577552711348655,18.624148581433854,0.47002405166026295,3.611544824175201,1,0.23015657101369913,0
1974,Indonesia,850,INS-1966,Suharto,2852,3216,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.772752716468742,18.647273439114176,0.6468225888295631,3.9935839081555162,1,0.2296499946215278,0
1975,Indonesia,850,INS-1966,Suharto,3217,3581,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.79934339821592,18.6704219471519,0.8006628201626071,5.071732056524612,1,0.22915690108583953,1
1976,Indonesia,850,INS-1966,Suharto,3582,3947,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.777373602657861,18.69237632122139,0.9255842160301735,4.916668227187851,1,0.22867732103166427,1
1977,Indonesia,850,INS-1966,Suharto,3948,4312,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.8383433155571165,18.715691846883324,0.9804647297380559,5.098590513124654,1,0.22821093825045413,0
1978,Indonesia,850,INS-1966,Suharto,4313,4677,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.8898337513942955,18.73904320838039,0.9920347228422256,5.250647878626409,1,0.22775742970640733,0
1979,Indonesia,850,INS-1966,Suharto,4678,5042,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.910957382845589,18.762416080953283,1.0091148426718306,5.174071802313122,1,0.22731682128728126,0
1980,Indonesia,850,INS-1966,Suharto,5043,5408,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.940939762327791,18.785832179071484,1.024168362108447,5.790553044822556,1,0.22688897089570625,1
1981,Indonesia,850,INS-1966,Suharto,5409,5773,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.000014093678072,18.80927058226935,1.2426795008373819,5.823144835868139,1,0.22647355145409864,0
1982,Indonesia,850,INS-1966,Suharto,5774,6138,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.045267716607803,18.830515005964447,1.3412727353243241,5.738062344651837,1,0.22607023446018737,1
1983,Indonesia,850,INS-1966,Suharto,6139,6503,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.9865049385539955,18.851782241472854,1.5528319010328004,5.45895200135347,1,0.22567887110870288,0
1984,Indonesia,850,INS-1966,Suharto,6504,6869,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.004365564979574,18.873078903737646,1.4982863748479136,5.330734568678172,1,0.22529948359602536,1
1985,Indonesia,850,INS-1966,Suharto,6870,7234,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.050065422915965,18.894398613795325,1.3238352135971567,5.319798110944238,1,0.22493191584476746,0
1986,Indonesia,850,INS-1966,Suharto,7235,7599,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.052933036797567,18.915747721935382,1.0961487278567652,5.213296581648711,1,0.22457583918016177,0
1987,Indonesia,850,INS-1966,Suharto,7600,7964,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.092239406724211,18.933488286706606,1.086709320636609,4.75828997900809,1,0.22423109534304153,0
1988,Indonesia,850,INS-1966,Suharto,7965,8330,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.122668023346407,18.95125139329509,1.1768213689329554,4.669733753741056,1,0.22389717669700826,1
1989,Indonesia,850,INS-1966,Suharto,8331,8695,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.160518247477505,18.96903736410791,1.171616506722536,4.4271706037804615,1,0.2235746287332676,0
1990,Indonesia,850,INS-1966,Suharto,8696,9060,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,8.228710798793687,18.986857875241572,1.2514174985181963,4.575231774642847,1,0.22326293892819138,1
1991,Indonesia,850,INS-1966,Suharto,9061,9425,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.295798110636145,19.004701493354442,1.401780529161439,4.820513370627306,1,0.22296177420056296,0
1992,Indonesia,850,INS-1966,Suharto,9426,9791,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.368873657376326,19.021908669020277,1.4579037195934246,4.783469383543267,0,0.22267097198790642,1
1993,Indonesia,850,INS-1966,Suharto,9792,10156,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.419891207137393,19.03889384969126,1.444732054704724,4.6310638098521935,0,0.22239071980375757,0
1994,Indonesia,850,INS-1966,Suharto,10157,10521,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.484077127140905,19.05559884359522,1.41189847177889,4.513826603982421,0,0.22212068519407568,0
1995,Indonesia,850,INS-1966,Suharto,10522,10886,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.54481321584286,19.07231209559463,1.4460009187284106,4.43067227568725,0,0.2218607003006613,0
1996,Indonesia,850,INS-1966,Suharto,10887,11252,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,8.611576343907517,19.08916139158186,1.5663867866334844,4.450498273831195,0,0.22161060251728537,1
1997,Indonesia,850,INS-1966,Suharto,11253,11617,0,0,1,0,0,-7,0,0,1,Autocracy,0,0,1,8.674418376212298,19.1061268471908,1.5463668159212616,4.601082619700034,0,0.22137022878125145,0
1998,Indonesia,850,INS-1966,Suharto,11618,11758,0,1,0,0,0,-5,0,1,0,Anocracy,0,0,1,8.708779771571377,19.12228372326696,1.4847437625138251,4.524919663490883,0,0.22113941334896092,0
1998,Indonesia,850,INS-1998,Habibie,0,224,0,0,0,0,0,-5,0,1,0,Anocracy,0,0,1,NA,NA,NA,NA,0,0.22113941334896092,0
1999,Indonesia,850,INS-1998,Habibie,225,517,0,1,1,0,1,6,1,0,0,Democracy,0,0,1,8.557102022226578,19.13789395059445,1.271295890873366,4.248196465890207,0,0.22091816274124787,0
1999,Indonesia,850,INS-1999,Wahid,0,72,0,0,1,0,1,6,1,0,0,Democracy,0,0,1,NA,NA,NA,NA,0,0.22091816274124787,0
2000,Indonesia,850,INS-1999,Wahid,73,438,0,0,1,0,1,6,1,0,0,Democracy,0,0,0,8.553855520830368,19.153554759564294,1.1705600140748864,4.2612600716945535,0,0.22070631496869675,0
2001,Indonesia,850,INS-1999,Wahid,439,642,0,1,1,0,0,6,1,0,0,Democracy,0,0,0,8.591258685323679,19.169298439652383,1.3722674193607085,4.729939793764639,0,0.2205035250715579,0
2001,Indonesia,850,INS-2001,Megawati Sukarnoputri,0,160,0,0,1,0,0,6,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.2205035250715579,0
2002,Indonesia,850,INS-2001,Megawati Sukarnoputri,161,525,0,0,1,0,0,6,1,0,0,Democracy,0,0,0,8.617246167482014,19.18370411242708,1.2843590842780812,4.687869657339671,0,0.22030997858794443,0
2003,Indonesia,850,INS-2001,Megawati Sukarnoputri,526,890,0,0,1,0,0,6,1,0,0,Democracy,0,0,0,8.65177335986076,19.197780670321645,1.2569472882983004,4.6468764920194,0,0.2201253306745954,1
2004,Indonesia,850,INS-2001,Megawati Sukarnoputri,891,1184,0,1,1,0,0,8,1,0,0,Democracy,0,0,0,8.68927547131496,19.21162868206961,1.2485091169266376,4.954774674278163,0,0.21994941281612534,1
2004,Indonesia,850,INS-2004,Bambang Yudhoyono,0,72,0,0,1,0,0,8,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.21994941281612534,0
2005,Indonesia,850,INS-2004,Bambang Yudhoyono,73,437,0,0,1,0,0,8,1,0,0,Democracy,0,0,0,8.72922078413422,19.22926523332364,1.4709223511210472,5.01357752412535,0,0.21978223085364046,1
2006,Indonesia,850,INS-2004,Bambang Yudhoyono,438,802,0,0,1,0,0,8,1,0,0,Democracy,0,0,0,8.77678624792267,19.242808301959307,1.5917331107522015,5.343691103541022,0,0.21962361698702026,0
2007,Indonesia,850,INS-2004,Bambang Yudhoyono,803,1167,0,0,1,0,0,8,1,0,0,Democracy,0,0,0,8.822119405125349,19.25679576597525,1.5896249318602191,5.153563381052375,0,0.21947357560895775,0
2008,Indonesia,850,INS-2004,Bambang Yudhoyono,1168,1533,0,0,1,0,0,8,1,0,0,Democracy,0,0,0,8.875889938378176,19.27048298005691,1.6952874629328782,5.123848777602905,0,0.21933176145127742,1
2009,Indonesia,850,INS-2004,Bambang Yudhoyono,1534,1898,0,0,1,0,0,8,1,0,0,Democracy,0,0,0,8.940257952510553,19.283808814207667,2.0971049071253316,5.361931063137188,0,0.219198179934874,0
2010,Indonesia,850,INS-2004,Bambang Yudhoyono,1899,2263,0,0,1,0,0,8,1,0,0,Democracy,0,0,0,8.979145028247197,19.29673468504115,1.8051663677797514,4.733762006205506,0,0.21907283409146072,0
2011,Indonesia,850,INS-2004,Bambang Yudhoyono,2264,2628,0,0,1,1,1,8,1,0,0,Democracy,NA,NA,NA,9.034370582280973,19.30927401820777,2.0350101957262767,4.961869697140448,0,0.21895537804938703,NA
2012,Indonesia,850,INS-2004,Bambang Yudhoyono,2629,2994,0,0,1,1,1,8,1,0,0,Democracy,NA,NA,NA,9.08805973726735,19.321453126690265,2.213318419073136,5.074211959146037,0,0.2188458141948142,NA
2013,Indonesia,850,INS-2004,Bambang Yudhoyono,2995,3359,0,0,1,1,1,8,1,0,0,Democracy,NA,NA,NA,9.134755368601132,19.333309860287,2.2300139399381393,4.694460779245842,0,0.21874414749776683,NA
2014,Indonesia,850,INS-2004,Bambang Yudhoyono,3360,3652,0,1,1,1,1,9,1,0,0,Democracy,NA,NA,NA,9.177419088774757,19.344729544040856,2.158179529289697,4.878646707770766,0,NA,NA
2014,Indonesia,850,INS-2014,Joko Widodo,0,72,0,0,1,1,1,9,1,0,0,Democracy,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1960,Ireland,205,IRE-1959,LeMass,192,557,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.11677622786286945,0
1961,Ireland,205,IRE-1959,LeMass,558,922,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,8.82834762005316,14.856493733795748,1.4490191380884423,0.8151538347023449,1,0.1172075826405733,0
1962,Ireland,205,IRE-1959,LeMass,923,1287,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,8.879889967673464,14.851644424255653,1.525752548708655,2.534750597603792,1,0.11763899995921778,0
1963,Ireland,205,IRE-1959,LeMass,1288,1652,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,8.907883013942248,14.85578726961942,1.5370213999974736,0,1,0.11807013297692692,0
1964,Ireland,205,IRE-1959,LeMass,1653,2018,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,8.947025655972697,14.862829552244833,1.5874746813031009,0,1,0.11850100437417077,0
1965,Ireland,205,IRE-1959,LeMass,2019,2383,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,8.980675603671708,14.867729807062673,1.6584535124325857,0,1,0.1189320162905918,0
1966,Ireland,205,IRE-1959,LeMass,2384,2697,0,1,0,0,0,10,1,0,0,Democracy,0,0,0,8.993551586299981,14.871910997823074,1.7006088815714864,0,1,0.11936263484511456,0
1966,Ireland,205,IRE-1966,Lynch,0,51,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.11936263484511456,0
1967,Ireland,205,IRE-1966,Lynch,52,416,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,8.999248901686114,14.874688777386977,1.697536659403534,0,1,0.11979325648413142,0
1968,Ireland,205,IRE-1966,Lynch,417,782,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.051461866908694,14.880255777120807,1.6791925620622035,0,1,0.12022390811441752,0
1969,Ireland,205,IRE-1966,Lynch,783,1147,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.126632622902697,14.884522376856093,1.682939333082968,0,1,0.12065460835184927,0
1970,Ireland,205,IRE-1966,Lynch,1148,1512,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.18049952996516,14.88901014581731,1.7935048656240125,0,1,0.12108538030015736,0
1971,Ireland,205,IRE-1966,Lynch,1513,1877,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.198369000194964,14.897349626046553,1.853605331074842,0,1,0.12151587529564423,0
1972,Ireland,205,IRE-1966,Lynch,1878,2243,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.223059144383958,14.906863225903123,1.9571452618333591,0,1,0.12194686143891165,0
1973,Ireland,205,IRE-1966,Lynch,2244,2316,0,1,0,0,0,10,1,0,0,Democracy,0,0,0,9.27058845232154,14.922223282666252,2.022387964963368,0,1,0.12237761755342746,0
1973,Ireland,205,IRE-1973,"Cosgrave, L.",0,292,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12237761755342746,0
1974,Ireland,205,IRE-1973,"Cosgrave, L.",293,657,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.300729371703863,14.938229921975617,2.224820247703034,0,1,0.12280853322407903,0
1975,Ireland,205,IRE-1973,"Cosgrave, L.",658,1022,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.325898712610455,14.954688808379045,2.475213174751888,0,1,0.12323981364010106,0
1976,Ireland,205,IRE-1973,"Cosgrave, L.",1023,1388,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.364090971782101,14.971542337499871,2.4141062216213793,0,1,0.12367092554884107,0
1977,Ireland,205,IRE-1973,"Cosgrave, L.",1389,1574,0,1,1,0,1,10,1,0,0,Democracy,0,0,0,9.362116806941977,14.987311348583859,2.498758164993836,0,1,0.12410244116640601,0
1977,Ireland,205,IRE-1977,Lynch,0,179,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12410244116640601,0
1978,Ireland,205,IRE-1977,Lynch,180,544,0,0,1,0,1,10,1,0,0,Democracy,0,0,0,9.427465850964829,15.000881413890548,2.6563062921447744,0,1,0.1245341996385475,0
1979,Ireland,205,IRE-1977,Lynch,545,889,0,1,0,0,0,10,1,0,0,Democracy,0,0,0,9.48417703760591,15.013666476968645,2.8515294216359646,0.3443030329603923,1,0.12496603142361318,0
1979,Ireland,205,IRE-1979,Haughey,0,20,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12496603142361318,0
1980,Ireland,205,IRE-1979,Haughey,21,386,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,9.498147436616115,15.029889035004091,3.13590279470345,3.2839908081482894,1,0.12539832924351424,0
1981,Ireland,205,IRE-1979,Haughey,387,567,0,1,0,0,0,10,1,0,0,Democracy,0,0,0,9.518853954007897,15.039580063989332,3.221480451347436,4.012547961267526,1,0.12583073214134066,0
1981,Ireland,205,IRE-1981,Fitzgerald,0,184,0,0,0,0,0,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12583073214134066,0
1982,Ireland,205,IRE-1981,Fitzgerald,185,252,0,1,1,0,1,10,1,0,0,Democracy,0,0,0,9.539140395148861,15.051969913324509,3.142328537945021,4.534016520668493,1,0.12626363231366466,0
1982,Ireland,205,IRE-1982-1,Haughey,0,280,0,1,1,0,1,10,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12626363231366466,0
